File name: DL1k_Trace.txt 
Downlink Channel Characterization.
 
good    bad 
9	2 
13	4 
12	5 
9	1 
10	1 
6	5 
5	1 
4	1 
9	3 
5	7 
2	3 
5	1 
7	3 
4	4 
5	3 
4	4 
10	2 
2	1 
6	1 
5	1 
7	3 
4	2 
2	1 
6	2 
4	1 
8	4 
1	1 
4	1 
7	4 
3	5 
18	1 
1	2 
13	2 
13	1 
1	2 
12	3 
14	1 
1	1 
7	2 
13	3 
6	1 
2	3 
2	1 
4	1 
1	2 
8	1 
6	1 
3	3 
1	1 
4	4 
1	2 
6	3 
3	3 
5	4 
1	1 
3	1 
4	1 
1	3 
3	5 
2	4 
2	2 
2	3 
6	3 
3	6 
1	5 
3	1 
3	2 
2	2 
1	1 
1	1 
2	5 
1	4 
1	4 
1	4 
2	4 
1	2 
2	1 
1	5 
1	5 
4	3 
4	4 
5	3 
1	2 
1	2 
6	7 
2	4 
1	1 
1	4 
2	1 
15	1 
15	1 
15	2 
15	1 
30	2 
13	1 
1	1 
6	2 
39	1 
60	1 
13	1 
5	1 
15	1 
31	2 
30	1 
21	1 
26	1 
44	1 
182	1 
70	1 
41	1 
3	1 
7	1 
2	1 
5	1 
5	1 
5	1 
9	4 
3	2 
5	2 
6	1 
8	1 
4	1 
1	4 
1	2 
2	1 
5	4 
4	1 
2	1 
14	6 
8	3 
3	1 
1	4 
3	1 
1	1 
2	3 
5	1 
3	1 
15	1 
3	1 
26	1 
12	1 
10	1 
10	1 
1	1 
1	1 
17	2 
2	1 
1	1 
2	1 
4	2 
6	1 
9	1 
32	1 
3	1 
27	1 
2	1 
9	1 
2	2 
28	1 
5	3 
8	2 
1	2 
7	2 
2	2 
2	1 
2	1 
5	2 
1	1 
5	1 
3	2 
5	1 
6	3 
1	2 
1	6 
2	11 
5	3 
5	1 
16	1 
162	1 
16	2 
5	5 
5	1 
19	2 
3	1 
2	2 
1	1 
36	3 
21	2 
13	1 
7	1 
3	1 
18	1 
11	1 
8	1 
12	2 
16	1 
27	1 
17	1 
13	1 
10	1 
47	1 
27	1 
15	1 
15	1 
16	1 
15	1 
15	1 
31	1 
12	1 
2	1 
12	1 
2	1 
15	1 
12	1 
10	2 
7	1 
12	1 
18	1 
7	1 
7	1 
7	1 
7	1 
7	1 
13	2 
8	1 
16	1 
6	1 
6	1 
1	1 
6	2 
5	1 
1	1 
7	1 
7	1 
7	1 
5	1 
1	4 
1	1 
1	6 
3	1 
7	1 
5	1 
1	3 
1	10 
2	3 
1	1 
1	8 
3	1 
6	1 
6	1 
1	2 
1	1 
1	8 
3	1 
7	1 
5	1 
1	4 
1	8 
3	1 
7	1 
5	1 
1	4 
1	8 
3	1 
7	1 
5	1 
1	1 
7	1 
6	1 
1	2 
1	1 
1	8 
3	1 
6	2 
5	1 
2	3 
6	1 
6	1 
1	1 
7	1 
14	2 
46	1 
4	1 
2	1 
30	1 
28	1 
1	2 
1	1 
3	7 
3	1 
8	1 
4	1 
14	3 
2	2 
41	1 
15	1 
10	1 
1	2 
1	1 
4	2 
2	3 
1	1 
2	1 
3	4 
3	2 
5	1 
4	1 
1	2 
1	2 
1	1 
1	4 
3	1 
1	1 
1	1 
1	1 
1	1 
4	1 
2	1 
1	1 
3	2 
3	2 
14	1 
18	1 
1	1 
3	5 
13	1 
7	2 
12	1 
18	1 
9	1 
22	1 
7	1 
6	1 
1	1 
2	1 
2	1 
15	3 
3	1 
10	2 
22	2 
11	2 
9	2 
5	1 
17	2 
1	4 
5	1 
7	1 
2	1 
29	2 
1	2 
1	3 
4	1 
25	1 
9	1 
15	2 
6	2 
7	1 
13	1 
1	2 
30	1 
15	1 
8	1 
1	1 
7	1 
1	1 
3	1 
6	1 
8	1 
12	4 
3	5 
2	6 
5	10 
1	2 
3	7 
1	4 
4	3 
4	1 
1	1 
22	4 
7	1 
13	1 
1	1 
2	1 
3	7 
1	9 
1	4 
1	3 
3	5 
4	5 
4	2 
5	5 
2	1 
12	6 
1	7 
2	1 
2	2 
14	1 
1	2 
7	1 
1	1 
5	1 
6	1 
1	1 
3	1 
1	3 
6	1 
1	1 
1	1 
17	1 
1	2 
7	1 
4	5 
1	1 
1	2 
5	1 
13	2 
20	1 
4	1 
2	2 
18	1 
10	1 
44	1 
11	2 
7	2 
8	2 
22	1 
9	1 
1	1 
16	1 
1	1 
6	2 
22	1 
1	1 
28	3 
14	1 
18	1 
10	1 
15	1 
1	1 
2	1 
9	2 
7	2 
12	8 
4	1 
1	3 
1	15 
2	8 
1	1 
1	2 
1	6 
5	2 
9	1 
16	2 
4	1 
9	2 
5	1 
9	1 
1	2 
32	1 
3	1 
17	1 
2	3 
5	4 
11	1 
3	2 
1	20 
1	1 
3	6 
2	7 
1	15 
3	2 
1	1 
1	24 
1	15 
1	14 
1	13 
3	7 
1	6 
1	15 
1	17 
1	19 
3	6 
3	6 
1	9 
2	9 
4	12 
1	2 
2	6 
1	4 
7	6 
1	2 
6	2 
5	6 
4	4 
10	1 
5	1 
1	4 
5	3 
4	7 
3	5 
21	1 
12	3 
4	4 
7	4 
16	2 
8	1 
6	1 
16	2 
6	1 
6	5 
12	2 
2	2 
3	1 
5	2 
1	2 
2	1 
3	1 
12	2 
4	1 
10	1 
5	2 
5	1 
2	2 
6	2 
6	2 
1	2 
1	3 
5	1 
1	1 
4	1 
1	3 
5	3 
4	5 
6	1 
3	1 
8	4 
2	1 
1	2 
8	2 
6	1 
11	1 
15	4 
5	1 
8	3 
5	3 
27	1 
18	2 
7	2 
26	1 
17	3 
16	1 
14	2 
5	1 
12	1 
1	2 
14	3 
13	2 
2	1 
7	1 
25	4 
5	3 
5	5 
3	1 
13	1 
15	2 
16	2 
13	5 
7	1 
5	4 
3	2 
5	9 
2	4 
6	7 
1	6 
4	8 
6	1 
22	1 
4	1 
3	1 
6	1 
5	2 
5	1 
2	1 
3	7 
5	2 
6	11 
5	7 
1	1 
1	4 
5	1 
4	8 
4	3 
5	4 
5	2 
3	1 
1	6 
40	1 
56	2 
1	1 
38	2 
4	1 
9	3 
6	2 
4	3 
1	2 
21	1 
13	2 
9	1 
2	6 
2	3 
8	3 
4	2 
6	1 
1	2 
15	1 
1	1 
15	2 
16	2 
5	2 
5	7 
4	3 
5	2 
1	1 
5	3 
3	7 
3	1 
1	2 
6	1 
10	3 
1	3 
2	6 
2	1 
1	6 
2	2 
1	4 
2	4 
2	13 
2	4 
1	10 
1	7 
3	5 
1	37 
1	3 
3	8 
3	1 
2	1 
3	6 
3	5 
4	3 
3	4 
3	6 
1	1 
2	3 
2	3 
1	3 
3	3 
6	1 
9	1 
12	2 
7	1 
13	3 
8	1 
6	1 
8	1 
5	1 
5	2 
11	1 
21	2 
5	2 
14	1 
1	1 
8	1 
6	1 
1	1 
5	1 
23	1 
5	1 
1	2 
2	1 
1	2 
8	1 
4	1 
1	2 
1	1 
4	1 
1	1 
4	1 
1	1 
6	3 
20	3 
7	1 
1	1 
3	1 
1	2 
3	1 
1	1 
1	1 
6	1 
8	1 
5	1 
10	1 
10	2 
3	1 
4	3 
1	1 
3	4 
2	1 
2	3 
2	5 
9	1 
2	4 
3	1 
2	1 
5	1 
10	1 
6	2 
1	1 
1	1 
1	3 
5	1 
1	2 
4	1 
1	1 
5	1 
1	2 
3	2 
8	2 
1	1 
11	3 
1	1 
2	1 
7	2 
1	1 
1	3 
1	2 
7	1 
3	5 
6	1 
2	1 
5	2 
5	1 
7	2 
6	4 
5	2 
4	1 
5	1 
1	4 
10	1 
1	1 
9	1 
1	1 
2	3 
1	3 
1	5 
2	1 
1	4 
4	1 
6	2 
9	3 
3	3 
6	3 
4	4 
1	1 
1	4 
6	1 
2	2 
2	3 
5	3 
5	2 
3	1 
1	1 
1	1 
2	3 
7	3 
1	2 
2	1 
1	1 
3	1 
1	1 
3	3 
1	1 
7	1 
4	2 
2	2 
7	1 
4	5 
6	1 
1	1 
3	1 
3	1 
1	1 
3	5 
2	1 
8	2 
1	1 
2	4 
2	3 
1	1 
4	3 
5	1 
2	1 
6	3 
6	2 
5	2 
8	1 
15	3 
1	3 
1	1 
1	2 
1	2 
1	1 
1	2 
1	3 
6	1 
3	1 
3	3 
2	1 
3	5 
3	1 
1	4 
1	1 
1	1 
1	3 
5	7 
3	3 
3	3 
1	2 
4	1 
1	2 
3	2 
1	5 
4	1 
1	5 
1	1 
1	4 
1	2 
3	3 
1	9 
4	10 
1	1 
1	1 
2	3 
1	7 
1	10 
2	4 
2	9 
3	4 
1	1 
1	6 
2	4 
1	17 
1	16 
4	11 
7	2 
3	8 
3	4 
2	7 
3	18 
2	3 
1	1 
2	6 
1	2 
2	5 
1	8 
1	1 
1	5 
2	5 
3	1 
5	3 
2	5 
5	14 
1	2 
1	14 
2	1 
2	3 
4	8 
2	4 
3	7 
3	1 
2	4 
4	8 
1	4 
1	1 
1	6 
4	3 
1	1 
2	6 
1	1 
4	5 
1	1 
1	8 
1	6 
1	2 
1	2 
4	1 
1	1 
1	14 
2	11 
6	4 
2	8 
1	1 
2	2 
3	4 
8	2 
2	17 
1	6 
1	1 
1	1 
3	3 
2	10 
1	6 
2	4 
1	1 
2	4 
2	1 
2	6 
1	1 
5	3 
2	7 
1	1 
3	5 
1	2 
1	1 
3	2 
3	4 
1	9 
4	8 
1	4 
3	4 
2	3 
1	4 
3	4 
1	2 
1	3 
4	1 
2	2 
4	7 
3	5 
3	3 
1	2 
2	5 
1	2 
3	7 
1	3 
1	1 
1	1 
1	3 
2	2 
2	1 
1	1 
1	1 
3	6 
2	1 
2	5 
1	5 
4	2 
1	2 
5	5 
6	4 
2	3 
2	2 
1	1 
2	3 
2	9 
4	2 
2	9 
5	1 
1	1 
4	1 
3	1 
6	3 
2	2 
1	1 
2	1 
3	5 
1	1 
2	6 
1	7 
3	8 
2	1 
1	3 
3	2 
1	5 
1	6 
1	2 
1	1 
2	1 
4	14 
1	2 
3	4 
3	5 
1	2 
2	16 
1	1 
1	2 
1	3 
1	7 
5	2 
1	1 
2	16 
1	15 
2	16 
2	8 
1	12 
2	10 
1	9 
1	7 
1	8 
1	1 
2	11 
1	1 
1	1 
4	15 
1	13 
4	2 
1	2 
1	7 
3	3 
1	2 
1	1 
1	4 
2	2 
2	4 
2	9 
2	6 
2	5 
2	2 
1	3 
4	1 
1	6 
2	17 
1	5 
1	9 
3	14 
1	1 
2	1 
1	1 
1	1 
1	6 
1	1 
3	6 
1	5 
6	4 
1	1 
1	5 
2	1 
1	7 
1	7 
1	2 
2	10 
2	4 
1	9 
2	2 
1	1 
2	2 
1	15 
1	2 
2	3 
1	1 
4	2 
1	3 
3	6 
1	1 
1	2 
1	2 
3	10 
3	1 
1	1 
1	1 
1	7 
3	1 
5	1 
1	1 
1	6 
1	1 
2	1 
4	2 
2	1 
1	1 
1	1 
1	2 
5	4 
3	2 
7	1 
2	1 
2	9 
1	4 
4	2 
1	1 
1	1 
2	1 
3	5 
2	6 
6	3 
3	1 
3	4 
1	1 
1	3 
1	1 
1	6 
4	3 
2	2 
1	2 
1	8 
4	2 
3	4 
1	2 
5	2 
4	4 
1	1 
5	2 
4	4 
3	1 
2	1 
3	2 
1	2 
2	1 
3	1 
5	3 
4	2 
1	2 
5	1 
1	1 
3	4 
7	3 
4	1 
1	2 
5	3 
1	1 
2	3 
6	1 
5	1 
1	3 
3	1 
4	1 
2	1 
2	2 
3	4 
6	1 
3	1 
2	2 
1	1 
6	2 
2	4 
7	2 
2	1 
1	2 
2	1 
4	3 
2	1 
1	3 
8	1 
3	1 
1	1 
7	1 
8	3 
3	1 
2	2 
4	3 
6	1 
3	5 
10	3 
1	2 
6	3 
4	2 
1	1 
4	1 
2	1 
1	1 
3	2 
9	5 
4	2 
4	1 
3	4 
4	2 
5	3 
1	2 
5	2 
5	3 
5	1 
2	1 
1	1 
2	3 
11	2 
10	1 
3	5 
6	4 
1	1 
1	1 
6	1 
1	1 
4	5 
6	4 
1	4 
6	2 
6	2 
4	1 
1	1 
6	3 
5	3 
4	4 
3	2 
2	1 
3	6 
4	1 
1	1 
5	1 
2	1 
1	1 
5	1 
2	1 
1	2 
2	5 
6	4 
1	1 
2	3 
1	1 
2	1 
1	3 
4	1 
1	5 
3	2 
4	1 
2	1 
1	1 
3	1 
3	2 
2	2 
3	1 
1	5 
1	5 
3	3 
1	2 
5	3 
3	2 
1	3 
1	1 
2	5 
2	3 
4	2 
1	2 
1	1 
3	2 
2	1 
1	1 
3	2 
6	1 
3	4 
1	1 
2	2 
2	2 
4	2 
6	3 
1	1 
2	1 
2	7 
1	6 
1	1 
1	2 
5	1 
3	3 
4	3 
2	1 
4	3 
4	2 
3	1 
4	2 
1	1 
3	1 
1	3 
3	2 
1	3 
5	2 
1	1 
1	4 
1	1 
1	1 
1	2 
1	1 
1	1 
2	1 
3	12 
2	1 
1	1 
3	1 
1	2 
3	3 
1	2 
2	1 
1	1 
1	2 
2	4 
2	1 
1	5 
1	2 
3	6 
2	8 
2	3 
1	3 
5	2 
4	7 
1	3 
4	2 
3	1 
2	2 
1	4 
2	1 
1	4 
3	4 
2	1 
6	4 
1	3 
2	1 
3	1 
1	2 
1	2 
6	1 
4	1 
2	3 
5	1 
2	4 
2	1 
1	1 
1	1 
3	2 
2	2 
7	1 
7	1 
1	2 
3	3 
3	1 
2	4 
3	3 
4	1 
3	2 
3	4 
1	3 
1	1 
1	4 
12	8 
3	4 
6	2 
6	2 
1	4 
2	1 
2	1 
3	3 
1	2 
4	5 
2	3 
1	3 
3	1 
1	2 
3	2 
2	1 
2	1 
1	1 
2	2 
1	2 
8	4 
2	3 
1	1 
2	2 
2	1 
5	3 
3	2 
1	1 
1	1 
4	2 
4	3 
1	3 
4	2 
5	2 
2	1 
3	3 
6	1 
1	3 
1	1 
1	2 
2	1 
13	1 
1	1 
1	1 
1	1 
3	5 
4	5 
3	5 
3	6 
2	5 
6	3 
4	5 
7	1 
2	1 
1	5 
2	2 
3	1 
3	2 
3	1 
4	3 
1	4 
2	7 
3	4 
1	4 
2	1 
1	1 
5	1 
3	8 
3	3 
5	1 
8	3 
3	1 
1	7 
5	2 
4	2 
1	2 
1	2 
2	1 
1	1 
3	1 
1	4 
1	2 
1	7 
1	4 
1	1 
8	2 
1	6 
2	1 
1	5 
5	1 
1	1 
4	6 
3	1 
3	1 
3	1 
3	2 
2	11 
2	3 
4	2 
1	2 
1	1 
5	2 
1	1 
1	1 
1	5 
3	1 
1	1 
5	3 
1	1 
5	2 
4	2 
1	3 
3	6 
5	1 
2	1 
2	5 
1	1 
2	8 
3	6 
2	2 
2	2 
4	3 
4	1 
1	1 
7	4 
5	2 
3	2 
1	3 
1	1 
1	2 
1	4 
2	1 
1	6 
2	1 
3	1 
1	1 
2	1 
2	5 
1	3 
3	2 
5	1 
5	1 
1	3 
1	1 
3	3 
4	7 
2	2 
7	1 
5	1 
6	1 
4	2 
2	4 
4	3 
3	1 
4	1 
3	3 
1	1 
1	2 
1	4 
4	4 
6	2 
2	1 
7	4 
1	3 
1	5 
3	2 
1	1 
3	5 
1	1 
4	1 
3	1 
1	5 
5	4 
3	6 
3	1 
1	2 
5	3 
7	1 
1	1 
3	1 
2	2 
1	3 
4	3 
4	3 
2	2 
2	4 
5	5 
4	3 
3	1 
2	3 
3	2 
7	1 
4	1 
1	3 
7	2 
1	1 
1	1 
2	3 
5	1 
1	2 
1	3 
8	2 
1	1 
1	2 
1	3 
5	1 
1	2 
10	1 
3	1 
2	4 
5	2 
7	1 
1	1 
7	1 
2	2 
2	1 
3	6 
4	1 
6	4 
3	3 
8	4 
3	4 
4	1 
1	1 
2	1 
1	3 
4	4 
5	1 
5	6 
5	2 
5	2 
7	1 
8	4 
1	4 
8	1 
4	1 
8	1 
13	1 
3	1 
4	3 
5	6 
2	3 
1	1 
3	2 
1	1 
4	2 
5	1 
2	1 
1	1 
5	2 
1	1 
2	5 
3	1 
5	1 
1	1 
1	1 
5	3 
5	3 
1	1 
3	2 
1	1 
3	4 
6	3 
5	1 
1	1 
2	1 
2	3 
5	2 
6	2 
5	3 
3	1 
2	2 
4	1 
3	1 
13	2 
1	1 
3	4 
5	2 
1	1 
4	1 
7	3 
6	1 
3	3 
1	3 
2	1 
1	1 
6	1 
6	1 
5	2 
3	2 
5	2 
5	4 
5	3 
4	3 
7	1 
6	2 
14	1 
7	1 
7	1 
4	1 
1	3 
6	2 
3	6 
6	2 
13	1 
1	2 
3	2 
1	1 
6	3 
3	2 
1	1 
4	5 
4	1 
1	1 
2	1 
3	1 
4	1 
1	1 
6	3 
6	1 
1	1 
4	1 
7	1 
8	1 
9	1 
2	1 
3	2 
7	1 
6	2 
7	1 
5	1 
6	1 
1	2 
3	6 
7	1 
3	1 
1	2 
6	3 
5	3 
1	1 
2	1 
8	1 
1	1 
5	1 
1	2 
3	1 
1	1 
7	2 
2	1 
2	3 
4	1 
2	1 
1	1 
1	1 
1	2 
7	1 
1	1 
1	1 
3	1 
1	1 
4	1 
1	2 
2	1 
1	1 
6	2 
6	2 
2	1 
1	7 
3	4 
5	2 
1	1 
3	1 
5	5 
1	1 
2	3 
6	1 
2	1 
3	2 
1	1 
3	1 
4	1 
5	2 
12	1 
1	1 
5	1 
4	1 
3	1 
1	1 
10	1 
5	1 
6	1 
4	2 
15	5 
1	3 
1	1 
3	5 
1	2 
2	1 
5	3 
5	1 
1	2 
1	1 
4	2 
3	1 
1	2 
2	1 
4	1 
2	1 
7	1 
4	2 
1	1 
4	2 
6	2 
2	2 
2	1 
1	1 
2	1 
1	1 
4	2 
2	1 
8	1 
3	3 
6	2 
7	1 
1	2 
13	2 
9	1 
2	1 
9	1 
2	1 
1	3 
6	3 
2	6 
1	1 
5	2 
8	2 
4	1 
2	1 
1	1 
2	1 
11	1 
1	2 
1	4 
3	2 
1	1 
11	1 
5	3 
5	2 
1	2 
3	1 
1	2 
4	2 
1	2 
6	2 
1	1 
1	2 
1	1 
3	1 
3	1 
5	1 
1	1 
2	5 
1	1 
2	2 
2	1 
4	4 
7	2 
3	1 
1	1 
1	3 
4	2 
1	1 
4	2 
1	2 
1	1 
9	6 
1	1 
1	1 
4	1 
7	1 
7	1 
2	1 
3	2 
1	2 
5	2 
1	1 
2	3 
7	1 
1	1 
5	1 
1	2 
2	1 
2	3 
7	1 
4	1 
2	1 
4	4 
1	4 
5	1 
1	2 
1	1 
1	1 
2	1 
6	1 
4	3 
2	2 
2	1 
3	2 
3	1 
1	1 
6	2 
1	2 
5	1 
1	2 
5	2 
3	1 
3	1 
5	4 
7	3 
1	1 
1	1 
3	1 
7	1 
1	2 
1	1 
4	1 
1	1 
4	2 
1	1 
7	2 
4	2 
16	2 
15	3 
4	1 
5	1 
1	1 
2	4 
10	1 
7	1 
8	1 
3	2 
11	1 
5	1 
4	1 
2	3 
3	2 
9	1 
3	1 
7	4 
1	1 
4	1 
6	1 
7	1 
2	1 
2	2 
2	1 
2	1 
2	3 
5	1 
5	4 
8	1 
13	1 
1	2 
3	1 
9	1 
3	1 
1	3 
2	2 
5	1 
3	2 
2	1 
2	2 
1	1 
1	1 
2	1 
1	1 
7	1 
1	1 
5	3 
3	1 
1	1 
1	2 
13	1 
5	1 
1	1 
6	2 
1	1 
1	1 
3	1 
2	4 
4	1 
4	1 
1	2 
1	1 
1	1 
5	5 
4	1 
1	4 
2	1 
1	2 
5	1 
1	2 
1	1 
2	6 
2	2 
1	1 
5	2 
3	1 
4	1 
2	4 
5	2 
1	2 
5	3 
6	2 
4	1 
1	1 
1	1 
5	1 
2	1 
3	1 
3	1 
3	8 
1	1 
1	1 
5	1 
3	4 
5	2 
1	1 
6	8 
5	2 
6	4 
5	4 
3	2 
3	1 
3	5 
3	1 
2	4 
3	1 
2	1 
2	2 
1	1 
6	1 
1	6 
2	7 
3	4 
3	3 
1	3 
5	3 
5	1 
1	1 
3	7 
3	2 
3	2 
4	7 
1	5 
1	3 
2	3 
2	2 
2	4 
5	1 
5	6 
1	3 
1	2 
4	5 
4	3 
4	1 
1	6 
3	1 
1	2 
1	1 
3	1 
1	1 
4	5 
2	10 
3	3 
1	5 
1	2 
5	3 
4	5 
4	1 
2	3 
2	5 
7	1 
3	4 
8	1 
1	14 
4	5 
1	2 
2	2 
6	2 
4	5 
3	7 
1	1 
3	2 
2	1 
1	1 
1	5 
3	9 
1	3 
4	5 
1	1 
4	4 
4	5 
5	4 
2	1 
1	6 
3	7 
2	7 
6	2 
1	4 
1	3 
7	2 
2	10 
2	3 
2	1 
3	1 
6	4 
2	7 
4	5 
2	4 
4	3 
2	1 
5	7 
3	1 
1	2 
4	2 
2	2 
1	6 
2	2 
1	4 
2	3 
1	1 
9	2 
2	2 
3	1 
1	2 
3	3 
11	3 
1	2 
1	3 
2	1 
3	2 
3	8 
4	3 
3	7 
2	1 
5	1 
3	2 
6	3 
2	1 
3	2 
2	6 
4	1 
1	1 
7	1 
13	2 
1	2 
3	1 
1	1 
7	4 
2	1 
3	1 
1	5 
3	3 
3	1 
3	1 
1	3 
2	1 
1	1 
8	1 
4	7 
4	2 
3	3 
2	2 
4	2 
5	7 
2	6 
3	3 
1	1 
3	1 
1	5 
3	7 
3	3 
1	1 
3	2 
1	1 
1	1 
3	4 
4	5 
6	1 
1	2 
4	1 
1	5 
2	1 
3	10 
4	1 
3	3 
2	8 
1	2 
1	5 
5	1 
1	2 
3	1 
2	1 
6	8 
1	5 
2	4 
1	2 
3	3 
5	5 
6	3 
3	10 
1	3 
1	1 
1	3 
3	5 
7	2 
2	1 
1	1 
1	2 
6	3 
4	6 
3	6 
2	3 
6	1 
1	3 
4	5 
1	1 
4	3 
3	7 
5	1 
2	1 
1	6 
4	5 
6	1 
6	1 
1	1 
6	1 
10	2 
2	1 
1	3 
1	1 
2	1 
3	5 
1	1 
1	4 
1	1 
5	3 
6	1 
2	1 
4	2 
4	3 
1	2 
3	1 
1	1 
8	2 
2	1 
5	1 
1	2 
3	2 
9	3 
6	3 
5	1 
1	2 
2	4 
7	2 
4	3 
1	1 
3	2 
1	1 
3	1 
2	1 
1	1 
3	1 
7	3 
1	2 
1	1 
2	2 
5	2 
3	4 
4	1 
1	5 
2	1 
7	1 
1	2 
2	1 
1	1 
1	2 
1	2 
6	3 
7	1 
1	3 
2	1 
2	3 
3	5 
4	1 
1	1 
1	1 
20	4 
1	4 
8	1 
2	2 
1	1 
1	2 
6	1 
1	1 
3	7 
2	1 
5	2 
6	1 
1	1 
1	2 
2	4 
4	1 
1	1 
8	2 
4	1 
1	2 
6	3 
1	1 
3	3 
2	5 
6	2 
4	3 
7	1 
1	1 
3	3 
2	3 
1	2 
4	1 
1	1 
3	1 
1	3 
1	2 
2	3 
5	2 
