	Timestamp			Total Bytes	IP Packet Number
	---------			-----------	-----------------
	2010-09-18 19:26:10.068		28512	145
	2010-09-18 19:26:10.069		28728	146
	2010-09-18 19:26:10.07		28944	147
	2010-09-18 19:26:10.071		29160	148
	2010-09-18 19:26:10.073		29376	149
	2010-09-18 19:26:10.074		29592	150
	2010-09-18 19:26:10.075		29808	151
	2010-09-18 19:26:10.103		30024	152
	2010-09-18 19:26:10.13		30240	153
	2010-09-18 19:26:10.131		30456	154
	2010-09-18 19:26:10.132		30672	155
	2010-09-18 19:26:10.133		30888	156
	2010-09-18 19:26:10.135		31104	157
	2010-09-18 19:26:10.136		31320	158
	2010-09-18 19:26:10.137		31536	159
	2010-09-18 19:26:10.138		31752	160
	2010-09-18 19:26:10.14		31968	161
	2010-09-18 19:26:10.199		32184	162
	2010-09-18 19:26:10.201		32400	163
	2010-09-18 19:26:10.202		32616	164
	2010-09-18 19:26:10.203		32832	165
	2010-09-18 19:26:10.204		33048	166
	2010-09-18 19:26:10.206		33264	167
	2010-09-18 19:26:10.222		33480	168
	2010-09-18 19:26:10.223		33696	169
	2010-09-18 19:26:10.224		33912	170
	2010-09-18 19:26:10.225		34128	171
	2010-09-18 19:26:10.227		34344	172
	2010-09-18 19:26:10.228		34560	173
	2010-09-18 19:26:10.229		34776	174
	2010-09-18 19:26:10.23		34992	175
	2010-09-18 19:26:10.232		35208	176
	2010-09-18 19:26:10.233		35424	177
	2010-09-18 19:26:10.235		35640	178
	2010-09-18 19:26:10.236		35856	179
	2010-09-18 19:26:10.237		36072	180
	2010-09-18 19:26:10.241		36288	181
	2010-09-18 19:26:10.242		36504	182
	2010-09-18 19:26:10.243		36720	183
	2010-09-18 19:26:10.244		36936	184
	2010-09-18 19:26:10.246		37152	185
	2010-09-18 19:26:10.247		37368	186
	2010-09-18 19:26:10.248		37584	187
	2010-09-18 19:26:10.254		37800	188
	2010-09-18 19:26:10.255		38016	189
	2010-09-18 19:26:10.257		38232	190
	2010-09-18 19:26:10.258		38448	191
	2010-09-18 19:26:10.259		38664	192
	2010-09-18 19:26:10.26		38880	193
	2010-09-18 19:26:10.261		39096	194
	2010-09-18 19:26:10.262		39312	195
	2010-09-18 19:26:10.346		39528	196
	2010-09-18 19:26:10.347		39744	197
	2010-09-18 19:26:10.348		39960	198
	2010-09-18 19:26:10.349		40176	199
	2010-09-18 19:26:10.351		40392	200
	2010-09-18 19:26:10.352		40608	201
	2010-09-18 19:26:10.353		40824	202
	2010-09-18 19:26:10.354		41040	203
	2010-09-18 19:26:10.355		41256	204
	2010-09-18 19:26:10.38		41472	205
	2010-09-18 19:26:10.381		41688	206
	2010-09-18 19:26:10.43		41904	207
	2010-09-18 19:26:10.431		42120	208
	2010-09-18 19:26:10.432		42336	209
	2010-09-18 19:26:10.434		42552	210
	2010-09-18 19:26:10.436		42768	211
	2010-09-18 19:26:10.437		42984	212
	2010-09-18 19:26:10.438		43200	213
	2010-09-18 19:26:10.44		43416	214
	2010-09-18 19:26:10.441		43632	215
	2010-09-18 19:26:10.442		43848	216
	2010-09-18 19:26:10.443		44064	217
	2010-09-18 19:26:10.445		44280	218
	2010-09-18 19:26:10.446		44496	219
