Timestamp			Total Bytes	IP Packet number
---------			-----------	----------------
2010-09-18 19:26:07.97		6364		24		11
2010-09-18 19:26:07.97		6384		24		12
2010-09-18 19:26:07.971		6400		25		0
2010-09-18 19:26:07.971		6420		25		1
2010-09-18 19:26:07.971		6440		25		2
2010-09-18 19:26:07.971		6460		25		3
2010-09-18 19:26:07.971		6480		25		4
2010-09-18 19:26:07.971		6500		25		5
2010-09-18 19:26:07.971		6520		25		6
2010-09-18 19:26:07.971		6540		25		7
2010-09-18 19:26:07.971		6560		25		8
2010-09-18 19:26:07.972		6580		25		9
2010-09-18 19:26:07.972		6600		25		10
2010-09-18 19:26:07.972		6620		25		11
2010-09-18 19:26:07.972		6640		25		12
2010-09-18 19:26:07.972		6656		26		0
2010-09-18 19:26:07.973		6676		26		1
2010-09-18 19:26:07.973		6696		26		2
2010-09-18 19:26:07.973		6716		26		3
2010-09-18 19:26:07.973		6736		26		4
2010-09-18 19:26:07.973		6756		26		5
2010-09-18 19:26:07.973		6776		26		6
2010-09-18 19:26:07.973		6796		26		7
2010-09-18 19:26:07.973		6816		26		8
2010-09-18 19:26:07.973		6836		26		9
2010-09-18 19:26:07.973		6856		26		10
2010-09-18 19:26:07.973		6876		26		11
2010-09-18 19:26:07.973		6896		26		12
2010-09-18 19:26:07.974		6912		27		0
2010-09-18 19:26:07.974		6932		27		1
2010-09-18 19:26:07.974		6952		27		2
2010-09-18 19:26:07.974		6972		27		3
2010-09-18 19:26:07.974		6992		27		4
2010-09-18 19:26:07.974		7012		27		5
2010-09-18 19:26:07.974		7032		27		6
2010-09-18 19:26:07.974		7052		27		7
2010-09-18 19:26:07.974		7072		27		8
2010-09-18 19:26:07.974		7092		27		9
2010-09-18 19:26:07.974		7112		27		10
2010-09-18 19:26:07.974		7132		27		11
2010-09-18 19:26:07.974		7152		27		12
2010-09-18 19:26:07.975		7168		28		0
2010-09-18 19:26:07.975		7188		28		1
2010-09-18 19:26:07.975		7208		28		2
2010-09-18 19:26:07.975		7228		28		3
2010-09-18 19:26:07.975		7248		28		4
2010-09-18 19:26:07.975		7268		28		5
2010-09-18 19:26:07.975		7288		28		6
2010-09-18 19:26:07.975		7308		28		7
2010-09-18 19:26:07.975		7328		28		8
2010-09-18 19:26:07.976		7348		28		9
2010-09-18 19:26:07.976		7368		28		10
2010-09-18 19:26:07.976		7388		28		11
2010-09-18 19:26:07.976		7408		28		12
2010-09-18 19:26:07.976		7424		29		0
2010-09-18 19:26:07.976		7444		29		1
2010-09-18 19:26:07.977		7464		29		2
2010-09-18 19:26:07.977		7484		29		3
2010-09-18 19:26:07.977		7504		29		4
2010-09-18 19:26:07.977		7524		29		5
2010-09-18 19:26:07.977		7544		29		6
2010-09-18 19:26:07.977		7564		29		7
2010-09-18 19:26:07.977		7584		29		8
2010-09-18 19:26:07.98		7604		29		9
2010-09-18 19:26:07.98		7624		29		10
2010-09-18 19:26:07.981		7644		29		11
2010-09-18 19:26:07.981		7664		29		12
2010-09-18 19:26:07.981		7680		30		0
2010-09-18 19:26:07.982		7700		30		1
2010-09-18 19:26:07.982		7720		30		2
2010-09-18 19:26:07.982		7740		30		3
2010-09-18 19:26:07.982		7760		30		4
2010-09-18 19:26:07.983		7780		30		5
2010-09-18 19:26:07.983		7800		30		6
2010-09-18 19:26:07.983		7820		30		7
2010-09-18 19:26:07.984		7840		30		8
2010-09-18 19:26:07.984		7860		30		9
2010-09-18 19:26:07.984		7880		30		10
2010-09-18 19:26:07.984		7900		30		11
2010-09-18 19:26:07.984		7920		30		12
2010-09-18 19:26:07.985		7936		31		0
2010-09-18 19:26:07.986		7956		31		1
2010-09-18 19:26:07.986		7976		31		2
2010-09-18 19:26:07.986		7996		31		3
2010-09-18 19:26:07.986		8016		31		4
2010-09-18 19:26:07.987		8036		31		5
2010-09-18 19:26:07.987		8056		31		6
2010-09-18 19:26:07.987		8076		31		7
2010-09-18 19:26:07.987		8096		31		8
2010-09-18 19:26:07.987		8116		31		9
2010-09-18 19:26:07.988		8136		31		10
2010-09-18 19:26:08.009		8156		31		11
2010-09-18 19:26:08.01		8176		31		12
2010-09-18 19:26:08.023		8192		32		0
2010-09-18 19:26:08.047		8212		32		1
2010-09-18 19:26:08.048		8232		32		2
2010-09-18 19:26:08.048		8252		32		3
2010-09-18 19:26:08.048		8272		32		4
2010-09-18 19:26:08.049		8292		32		5
2010-09-18 19:26:08.049		8312		32		6
2010-09-18 19:26:08.049		8332		32		7
2010-09-18 19:26:08.05		8352		32		8
2010-09-18 19:26:08.05		8372		32		9
2010-09-18 19:26:08.05		8392		32		10
2010-09-18 19:26:08.051		8412		32		11
2010-09-18 19:26:08.051		8432		32		12
2010-09-18 19:26:08.053		8448		33		0
2010-09-18 19:26:08.053		8468		33		1
2010-09-18 19:26:08.054		8488		33		2
2010-09-18 19:26:08.054		8508		33		3
2010-09-18 19:26:08.054		8528		33		4
2010-09-18 19:26:08.055		8548		33		5
2010-09-18 19:26:08.055		8568		33		6
2010-09-18 19:26:08.055		8588		33		7
2010-09-18 19:26:08.056		8608		33		8
2010-09-18 19:26:08.056		8628		33		9
2010-09-18 19:26:08.056		8648		33		10
2010-09-18 19:26:08.057		8668		33		11
2010-09-18 19:26:08.057		8688		33		12
2010-09-18 19:26:08.058		8704		34		0
2010-09-18 19:26:08.058		8724		34		1
2010-09-18 19:26:08.059		8744		34		2
2010-09-18 19:26:08.059		8764		34		3
2010-09-18 19:26:08.06		8784		34		4
2010-09-18 19:26:08.06		8804		34		5
2010-09-18 19:26:08.06		8824		34		6
2010-09-18 19:26:08.06		8844		34		7
2010-09-18 19:26:08.06		8864		34		8
2010-09-18 19:26:08.061		8884		34		9
2010-09-18 19:26:08.061		8904		34		10
2010-09-18 19:26:08.061		8924		34		11
2010-09-18 19:26:08.061		8944		34		12
2010-09-18 19:26:08.07		8960		35		0
2010-09-18 19:26:08.07		8980		35		1
2010-09-18 19:26:08.071		9000		35		2
2010-09-18 19:26:08.071		9020		35		3
2010-09-18 19:26:08.071		9040		35		4
2010-09-18 19:26:08.071		9060		35		5
2010-09-18 19:26:08.072		9080		35		6
2010-09-18 19:26:08.072		9100		35		7
2010-09-18 19:26:08.073		9120		35		8
2010-09-18 19:26:08.073		9140		35		9
2010-09-18 19:26:08.073		9160		35		10
2010-09-18 19:26:08.074		9180		35		11
2010-09-18 19:26:08.074		9200		35		12
2010-09-18 19:26:08.075		9216		36		0
2010-09-18 19:26:08.075		9236		36		1
2010-09-18 19:26:08.076		9256		36		2
2010-09-18 19:26:08.076		9276		36		3
2010-09-18 19:26:08.076		9296		36		4
2010-09-18 19:26:08.077		9316		36		5
2010-09-18 19:26:08.077		9336		36		6
2010-09-18 19:26:08.078		9356		36		7
2010-09-18 19:26:08.078		9376		36		8
2010-09-18 19:26:08.078		9396		36		9
2010-09-18 19:26:08.078		9416		36		10
2010-09-18 19:26:08.079		9436		36		11
2010-09-18 19:26:08.079		9456		36		12
2010-09-18 19:26:08.081		9472		37		0
2010-09-18 19:26:08.081		9492		37		1
2010-09-18 19:26:08.081		9512		37		2
2010-09-18 19:26:08.081		9532		37		3
2010-09-18 19:26:08.082		9552		37		4
2010-09-18 19:26:08.082		9572		37		5
2010-09-18 19:26:08.082		9592		37		6
2010-09-18 19:26:08.082		9612		37		7
2010-09-18 19:26:08.105		9632		37		8
2010-09-18 19:26:08.105		9652		37		9
2010-09-18 19:26:08.105		9672		37		10
2010-09-18 19:26:08.105		9692		37		11
2010-09-18 19:26:08.106		9712		37		12
2010-09-18 19:26:08.106		9728		38		0
2010-09-18 19:26:08.107		9748		38		1
2010-09-18 19:26:08.107		9768		38		2
2010-09-18 19:26:08.107		9788		38		3
2010-09-18 19:26:08.107		9808		38		4
2010-09-18 19:26:08.108		9828		38		5
2010-09-18 19:26:08.108		9848		38		6
2010-09-18 19:26:08.108		9868		38		7
2010-09-18 19:26:08.108		9888		38		8
2010-09-18 19:26:08.109		9908		38		9
2010-09-18 19:26:08.109		9928		38		10
2010-09-18 19:26:08.109		9948		38		11
2010-09-18 19:26:08.109		9968		38		12
2010-09-18 19:26:08.11		9984		39		0
2010-09-18 19:26:08.11		10004		39		1
2010-09-18 19:26:08.111		10024		39		2
2010-09-18 19:26:08.111		10044		39		3
2010-09-18 19:26:08.111		10064		39		4
2010-09-18 19:26:08.111		10084		39		5
2010-09-18 19:26:08.112		10104		39		6
2010-09-18 19:26:08.112		10124		39		7
2010-09-18 19:26:08.112		10144		39		8
2010-09-18 19:26:08.112		10164		39		9
2010-09-18 19:26:08.113		10184		39		10
2010-09-18 19:26:08.113		10204		39		11
2010-09-18 19:26:08.113		10224		39		12
2010-09-18 19:26:08.114		10240		40		0
2010-09-18 19:26:08.114		10260		40		1
2010-09-18 19:26:08.114		10280		40		2
2010-09-18 19:26:08.127		10300		40		3
2010-09-18 19:26:08.127		10320		40		4
2010-09-18 19:26:08.128		10340		40		5
2010-09-18 19:26:08.128		10360		40		6
2010-09-18 19:26:08.128		10380		40		7
2010-09-18 19:26:08.129		10400		40		8
2010-09-18 19:26:08.129		10420		40		9
2010-09-18 19:26:08.129		10440		40		10
2010-09-18 19:26:08.13		10460		40		11
2010-09-18 19:26:08.13		10480		40		12
2010-09-18 19:26:08.131		10496		41		0
2010-09-18 19:26:08.131		10516		41		1
2010-09-18 19:26:08.131		10536		41		2
2010-09-18 19:26:08.132		10556		41		3
2010-09-18 19:26:08.132		10576		41		4
2010-09-18 19:26:08.132		10596		41		5
2010-09-18 19:26:08.133		10616		41		6
2010-09-18 19:26:08.133		10636		41		7
2010-09-18 19:26:08.133		10656		41		8
2010-09-18 19:26:08.134		10676		41		9
2010-09-18 19:26:08.134		10696		41		10
2010-09-18 19:26:08.134		10716		41		11
2010-09-18 19:26:08.134		10736		41		12
2010-09-18 19:26:08.282		10752		42		0
2010-09-18 19:26:08.283		10772		42		1
2010-09-18 19:26:08.283		10792		42		2
2010-09-18 19:26:08.283		10812		42		3
2010-09-18 19:26:08.283		10832		42		4
2010-09-18 19:26:08.284		10852		42		5
2010-09-18 19:26:08.284		10872		42		6
2010-09-18 19:26:08.284		10892		42		7
2010-09-18 19:26:08.284		10912		42		8
2010-09-18 19:26:08.285		10932		42		9
2010-09-18 19:26:08.285		10952		42		10
2010-09-18 19:26:08.285		10972		42		11
2010-09-18 19:26:08.285		10992		42		12
2010-09-18 19:26:08.286		11008		43		0
2010-09-18 19:26:08.287		11028		43		1
2010-09-18 19:26:08.287		11048		43		2
2010-09-18 19:26:08.287		11068		43		3
2010-09-18 19:26:08.287		11088		43		4
2010-09-18 19:26:08.288		11108		43		5
2010-09-18 19:26:08.288		11128		43		6
2010-09-18 19:26:08.288		11148		43		7
2010-09-18 19:26:08.289		11168		43		8
2010-09-18 19:26:08.289		11188		43		9
2010-09-18 19:26:08.289		11208		43		10
2010-09-18 19:26:08.289		11228		43		11
2010-09-18 19:26:08.289		11248		43		12
2010-09-18 19:26:08.29		11264		44		0
2010-09-18 19:26:08.291		11284		44		1
2010-09-18 19:26:08.291		11304		44		2
2010-09-18 19:26:08.291		11324		44		3
2010-09-18 19:26:08.291		11344		44		4
2010-09-18 19:26:08.292		11364		44		5
2010-09-18 19:26:08.292		11384		44		6
2010-09-18 19:26:08.292		11404		44		7
2010-09-18 19:26:08.292		11424		44		8
2010-09-18 19:26:08.332		11444		44		9
2010-09-18 19:26:08.357		11464		44		10
2010-09-18 19:26:08.358		11484		44		11
2010-09-18 19:26:08.358		11504		44		12
2010-09-18 19:26:08.37		11520		45		0
2010-09-18 19:26:08.37		11540		45		1
2010-09-18 19:26:08.37		11560		45		2
2010-09-18 19:26:08.371		11580		45		3
2010-09-18 19:26:08.371		11600		45		4
2010-09-18 19:26:08.371		11620		45		5
2010-09-18 19:26:08.371		11640		45		6
2010-09-18 19:26:08.371		11660		45		7
2010-09-18 19:26:08.372		11680		45		8
2010-09-18 19:26:08.372		11700		45		9
2010-09-18 19:26:08.372		11720		45		10
2010-09-18 19:26:08.372		11740		45		11
2010-09-18 19:26:08.373		11760		45		12
2010-09-18 19:26:08.373		11776		46		0
2010-09-18 19:26:08.374		11796		46		1
2010-09-18 19:26:08.374		11816		46		2
2010-09-18 19:26:08.374		11836		46		3
2010-09-18 19:26:08.374		11856		46		4
2010-09-18 19:26:08.374		11876		46		5
2010-09-18 19:26:08.375		11896		46		6
2010-09-18 19:26:08.375		11916		46		7
2010-09-18 19:26:08.375		11936		46		8
2010-09-18 19:26:08.375		11956		46		9
2010-09-18 19:26:08.376		11976		46		10
2010-09-18 19:26:08.376		11996		46		11
2010-09-18 19:26:08.376		12016		46		12
2010-09-18 19:26:08.4		12032		47		0
2010-09-18 19:26:08.4		12052		47		1
2010-09-18 19:26:08.4		12072		47		2
2010-09-18 19:26:08.4		12092		47		3
2010-09-18 19:26:08.401		12112		47		4
2010-09-18 19:26:08.401		12132		47		5
2010-09-18 19:26:08.401		12152		47		6
2010-09-18 19:26:08.401		12172		47		7
2010-09-18 19:26:08.401		12192		47		8
2010-09-18 19:26:08.402		12212		47		9
2010-09-18 19:26:08.402		12232		47		10
2010-09-18 19:26:08.402		12252		47		11
2010-09-18 19:26:08.402		12272		47		12
2010-09-18 19:26:08.403		12288		48		0
2010-09-18 19:26:08.403		12308		48		1
2010-09-18 19:26:08.403		12328		48		2
2010-09-18 19:26:08.404		12348		48		3
2010-09-18 19:26:08.404		12368		48		4
2010-09-18 19:26:08.404		12388		48		5
2010-09-18 19:26:08.404		12408		48		6
2010-09-18 19:26:08.404		12428		48		7
2010-09-18 19:26:08.405		12448		48		8
2010-09-18 19:26:08.405		12468		48		9
2010-09-18 19:26:08.405		12488		48		10
